Building ID,Building Data,Ground Floor,Walls,Roof,Adjacent Buildings,Storey Name,Zone Name,Floors,Ceilings,Volume,Adjacent Areas
DEBE01YYK0002Uqm,"{'id': 324566045, 'lat': 52.5313933, 'lon': 13.3241188, 'addr:city': 'Berlin', 'addr:country': 'DE', 'addr:housenumber': '71', 'addr:postcode': 10553.0, 'addr:street': 'Sickingenstraße', 'addr:suburb': 'Moabit', 'amenity': None, 'addr:state_code': 'BE', 'street_norm': 'sickingenstrasse', 'city_norm': 'berlin', '_street_ratio': 1.0, '_hn_contains': False, '_hn_diff': 1000000000, 'match_type': 'D_fuzzy_street_same_city', 'score': 1.0, 'gml:id': 'DEBE01YYK0002Uqm', 'bldg:function': '31001_1010', 'bldg:measuredHeight': 20.12, 'bldg:roofType': 5000, 'bldg:rotation_angle': 15.775299558855302, 'ref:source': 'street', 'ref:geom_type': 'LineString', 'ref:pre_wkt': 'LINESTRING (386383.05717636703 5821565.904376017, 386392.6893587987 5821568.591579322)', 'ref:post_wkt': 'LINESTRING (2387.9501774567907 2567.950776143572, 2397.9501241012267 2567.918109517912)', 'bldg:volume': 3577.2737021539824, 'bldg:net_leased_area': 209.27087049953641, 'building_part_id': 'DEBE01YYK0002QPm_part_1', 'building_element_id': 'DEBE01YYK0002QPm_part_1', 'municipality': 'Mitte', 'federal_state': 'Berlin', 'municipality_key': '11000001', 'function': '31001_2111', 'name': 'Atotech Deutschland GmbH', 'roof_type': '5000', 'measured_height': 45.629, 'absolute_height': 75.62899999999999, 'mean_eaves_height': 44.055, 'lowest_ridge_height': 3.5, 'Datasource:roofheight': '5000', 'Datasource:Groundlevel': '1100', 'Datasource:Address': '1000', 'citygml:function': '31001_2111', 'address': 'Erasmusstraße, 20', 'osm:id': '8306', 'osm:building_type': 'office', 'osm:name': 'Atotech Deutschland GmbH', 'osm:address': 'Erasmusstraße, 20', 'osm:building_levels': nan, 'osm:roof_levels': nan, 'osm:roofheight': None, 'osm:amenity': None, 'osm:brand': None, 'plz': '10553', 'area': 620.35, 'heating_state': 'True', 'roof_height': 1.574, 'perimeter_footprint': 113.69, 'volume': 27267.43, 'extruded_volume': 27329.52, 'volume_under_roof_surface': -62.09, 'storey_height': 3.6, 'number_of_storeys': 13.0, 'height_area_ratio': 0.07, 'roof_surface_area': 652.6706325305141, 'wall_surface_area': 3304.372, 'total_surface_area': 3957.04, 'total_floor_area': 8684.9, 'usable_floor_area': 8881.391485714284, 'net_floor_area': 8141.2755285714275, 'function_class': 'industrial', 'number_of_apartments': 0.0, 'shape_index': 1.14, 'shape_compactness': 4.37, 'fractal': 1.74, 'NPI': 0.78, 'number_of_vertices': 59, 'roof_angle_south': 84.80309016127516, 'roof_pitch_angle': 48.952, 'centroid_x_norm': 0.1995341493760788, 'centroid_y_norm': 0.36672243860309095, 'neighbors': 'DEBE01YYK0002QPm_main, DEBE01YYK0002Rvr_part_10, DEBE01YYK0002Rvr_part_8', 'number_neighbors': 3.0, 'shared_perimeter': 77.95, 'shared_perimeter_elements': '[67.86, 0.78, 9.31]', 'neighbors_heating_state': 'True, Null, Null', 'check_neighbors_heating_state': 1, 'number_main_neighbors': 1, 'GITTER_ID_100m': 'CRS3035RES100mN3273600E4546700', 'homogene': 1.0, 'num_buildings_in_grid': 9.0, 'predicted_building_age': 1.0, 'accuracy_building_age': 1.0, 'average_apartment_area': 56.5, 'average_resident_area': 41.32, 'average_household_size': 1.61, 'average_rent_sqm': 9.32, 'ownership_ratio': nan, 'probability_vacancy': nan, 'es:gas': 50.0, 'es:heating_oil': 0.0, 'es:wood/wood_pellets': 0.0, 'es:biomass/biogas': 0.0, 'es:solar/geothermal/heat_pumps': 0.0, 'es:electricity': 0.0, 'es:coal': 0.0, 'es:district_heating': 50.0, 'es:no_energy_source': 0.0, 'ht:district_heating': 50.0, 'ht:floor_heating': 0.0, 'ht:block_heating': 0.0, 'ht:central_heating': 50.0, 'ht:room_stoves': 0.0, 'ht:no_heating': 0.0, 'tabula_year_class': 2.0, 'tabula_building_type': 'SFH', 'tabula_classification': 'DE.N.SFH.02.Gen', 'iwu_ngw_type_class': '8-Operation', 'iwu_ngw_age_class': 'Altbau', 'q-d-spez_mI': 54.6, 'heat_load_1': 315.2626530585326, 'heat_demand_1': 2484498.615307736, 'heat_load_2': 195.9452188089945, 'heat_demand_2': 963914.9179522152, 'heat_load_3': 102.3815337780037, 'heat_demand_3': 599700.3899534936, 'specific_water_demand': 10, 'water_demand': 88813.91485714284, 'heat_demand_non_residential_IWU': 484923.98, 'BGW_class': 'NNN', 'residential_grid': None, 'pop:residents': nan, 'pop:share_foreigners': nan, 'pop:share_over_65': nan, 'pop:share_under_18': nan, 'pop:average_age': nan, 'population_simulation': 0.0, 'grid_population_control': 0.0, 'grid_population_control_error': 0.0, 'population_error': 0.0, 'number_of_residents': 0.0, 'block_id': '002080', 'parcel_id': 'DEBE01YYK0002R0u', 'demand_point_id': 'DEBE01YYK0002f1a', 'bldg:roof_edge_height': 16.326, 'bldg:storey_height': 3.5, 'bldg:number_of_storeys': 6, 'bldg:roof_type_class': 'Mixed form', 'bldg:building_type': 'House', 'bldg:function_class': 'Residential', 'bldg:number_of_apartments': 18, 'bldg:tabula_year_class': '05', 'bldg:tabula_building_type': 'AB', 'bldg:tabula_classification': 'DE.N.AB.05.Gen', 'bldg:n_cores': 1, 'bldg:year_of_construction': 1910, 'bldg:units_per_storey': 3}","POLYGON Z ((2396.090946644451 2541.0233333742053 35.704, 2393.4899466444267 2550.2273333741164 35.704, 2395.965946644451 2550.932333374191 35.704, 2395.0439466444304 2554.2123333744516 35.704, 2400.9279466444505 2555.8753333741615 35.704, 2401.057946644455 2555.4863333746603 35.704, 2403.6879466444598 2556.264333374593 35.704, 2403.603946644428 2556.6303333740498 35.704, 2406.987946644447 2557.5863333742877 35.704, 2407.9189466444304 2554.3093333745187 35.704, 2410.3909466444393 2555.0033333746524 35.704, 2412.9919466444635 2545.7993333747418 35.704, 2396.090946644451 2541.0233333742053 35.704))","[(<POLYGON Z ((2400.485 2555.75 35.704, 2400.928 2555.875 35.704, 2400.928 255...>, (7.516296819467945, 90.0, 195.78192947746982)), (<POLYGON Z ((2400.928 2555.875 35.704, 2401.058 2555.486 35.704, 2401.058 25...>, (6.696068639429631, 90.0, 288.479124457156)), (<POLYGON Z ((2401.058 2555.486 35.704, 2403.688 2556.264 35.704, 2403.688 25...>, (44.77666753001489, 90.0, 196.47913859796185)), (<POLYGON Z ((2403.688 2556.264 35.704, 2403.604 2556.63 35.704, 2403.604 255...>, (6.130668419568669, 90.0, 102.92599914796287)), (<POLYGON Z ((2403.604 2556.63 35.704, 2403.654 2556.645 35.704, 2403.654 255...>, (0.8542949291543919, 90.0, 195.77529955863002)), (<POLYGON Z ((2403.654 2556.645 35.704, 2405.198 2551.182 35.704, 2405.198 25...>, (92.67857545465417, 90.0, 105.77529955885744)), (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), (<POLYGON Z ((2402.028 2550.286 35.704, 2400.485 2555.75 35.704, 2400.485 255...>, (92.69319395270409, 90.0, 285.775299558858))]","[<POLYGON Z ((2396.091 2541.023 52.03, 2412.992 2545.799 52.03, 2410.391 2555...>]","[{'address': 'N/A , Berlin', 'gf_polygon': [<POLYGON Z ((386397.736 5821545.117 35.876, 386398.126 5821543.811 35.876, 3...>], 'wall_polygons': [<POLYGON Z ((386398.126 5821543.811 49.654, 386394.364 5821542.843 49.65, 38...>, <POLYGON Z ((386394.015 5821544.094 49.566, 386397.736 5821545.117 49.566, 3...>, <POLYGON Z ((386394.364 5821542.843 49.65, 386394.015 5821544.094 49.566, 38...>, <POLYGON Z ((386397.736 5821545.117 49.566, 386398.126 5821543.811 49.654, 3...>], 'roof_polygons': [<POLYGON Z ((386394.015 5821544.094 49.566, 386394.364 5821542.843 49.65, 38...>]}, {'address': 'N/A , Berlin', 'gf_polygon': [<POLYGON Z ((386391.166 5821541.963 34.95, 386387.745 5821541.029 34.95, 386...>], 'wall_polygons': [<POLYGON Z ((386390.807 5821543.212 49.25, 386391.166 5821541.963 49.25, 386...>, <POLYGON Z ((386387.404 5821542.277 49.25, 386390.807 5821543.212 49.25, 386...>, <POLYGON Z ((386387.745 5821541.029 49.25, 386387.404 5821542.277 49.25, 386...>, <POLYGON Z ((386391.166 5821541.963 49.25, 386387.745 5821541.029 49.25, 386...>], 'roof_polygons': [<POLYGON Z ((386388.199 5821541.824 50.357, 386387.404 5821542.277 49.25, 38...>, <POLYGON Z ((386388.199 5821541.824 50.357, 386390.36 5821542.416 50.36, 386...>, <POLYGON Z ((386390.36 5821542.416 50.36, 386391.166 5821541.963 49.25, 3863...>, <POLYGON Z ((386390.36 5821542.416 50.36, 386388.199 5821541.824 50.357, 386...>]}]",Storey_1,Storey_1_Zone_1,"[(<POLYGON Z ((2401.587 2551.847 35.704, 2401.367 2552.628 35.704, 2401.146 25...>, (17.612787957871898, 0.0, -2)), (<POLYGON Z ((2401.587 2551.847 38.909, 2401.367 2552.628 38.909, 2401.146 25...>, (17.612787957871898, 0.0, -2)), (<POLYGON Z ((2401.587 2551.847 42.114, 2401.367 2552.628 42.114, 2401.146 25...>, (17.612787957871898, 0.0, -2)), (<POLYGON Z ((2401.587 2551.847 45.32, 2401.367 2552.628 45.32, 2401.146 2553...>, (17.612787957871898, 0.0, -2)), (<POLYGON Z ((2401.587 2551.847 48.525, 2401.367 2552.628 48.525, 2401.146 25...>, (17.612787957871898, 0.0, -2)), (<POLYGON Z ((2401.587 2551.847 51.73, 2401.367 2552.628 51.73, 2401.146 2553...>, (17.612787957871898, 0.0, -2))]","[(<POLYGON Z ((2401.587 2551.847 38.909, 2401.367 2552.628 38.909, 2401.146 25...>, (17.612787957871898, 0.0, -1)), (<POLYGON Z ((2401.587 2551.847 42.114, 2401.367 2552.628 42.114, 2401.146 25...>, (17.612787957871898, 0.0, -1)), (<POLYGON Z ((2401.587 2551.847 45.32, 2401.367 2552.628 45.32, 2401.146 2553...>, (17.612787957871898, 0.0, -1)), (<POLYGON Z ((2401.587 2551.847 48.525, 2401.367 2552.628 48.525, 2401.146 25...>, (17.612787957871898, 0.0, -1)), (<POLYGON Z ((2401.587 2551.847 51.73, 2401.367 2552.628 51.73, 2401.146 2553...>, (17.612787957871898, 0.0, -1)), (<POLYGON Z ((2400.485 2555.75 52.03, 2400.928 2555.875 52.03, 2401.058 2555....>, (17.6127879578713, 0.0, -1))]",305.2363779041957,"{'interzonal_ceilings': [], 'interzonal_walls': [{'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_2', 'wall': (<POLYGON Z ((2402.028 2550.286 35.704, 2400.485 2555.75 35.704, 2400.485 255...>, (92.69319395270409, 90.0, 285.775299558858)), 'area': 18.197980230903802}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 7.036873453305825}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_4', 'wall': (<POLYGON Z ((2403.654 2556.645 35.704, 2405.198 2551.182 35.704, 2405.198 25...>, (92.67857545465417, 90.0, 105.77529955885744)), 'area': 18.195110256477967}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_4', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 3.518436726262104}, {'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_2', 'wall': (<POLYGON Z ((2402.028 2550.286 35.704, 2400.485 2555.75 35.704, 2400.485 255...>, (92.69319395270409, 90.0, 285.775299558858)), 'area': 23.39745194078377}, {'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_3', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 7.036873453801439}, {'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_4', 'wall': (<POLYGON Z ((2403.654 2556.645 35.704, 2405.198 2551.182 35.704, 2405.198 25...>, (92.67857545465417, 90.0, 105.77529955885744)), 'area': 18.195110256477967}, {'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_4', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 3.518436726263103}, {'target_storey': 'Storey_3', 'target_zone': 'Storey_3_Zone_2', 'wall': (<POLYGON Z ((2402.028 2550.286 35.704, 2400.485 2555.75 35.704, 2400.485 255...>, (92.69319395270409, 90.0, 285.775299558858)), 'area': 18.1979802309023}, {'target_storey': 'Storey_3', 'target_zone': 'Storey_3_Zone_3', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 7.036873453803182}, {'target_storey': 'Storey_3', 'target_zone': 'Storey_3_Zone_4', 'wall': (<POLYGON Z ((2403.654 2556.645 35.704, 2405.198 2551.182 35.704, 2405.198 25...>, (92.67857545465417, 90.0, 105.77529955885744)), 'area': 18.19511025647762}, {'target_storey': 'Storey_3', 'target_zone': 'Storey_3_Zone_4', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 3.5184367271104366}, {'target_storey': 'Storey_4', 'target_zone': 'Storey_4_Zone_2', 'wall': (<POLYGON Z ((2402.028 2550.286 35.704, 2400.485 2555.75 35.704, 2400.485 255...>, (92.69319395270409, 90.0, 285.775299558858)), 'area': 23.39745194078377}, {'target_storey': 'Storey_4', 'target_zone': 'Storey_4_Zone_3', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 7.036873454226495}, {'target_storey': 'Storey_4', 'target_zone': 'Storey_4_Zone_4', 'wall': (<POLYGON Z ((2403.654 2556.645 35.704, 2405.198 2551.182 35.704, 2405.198 25...>, (92.67857545465417, 90.0, 105.77529955885744)), 'area': 18.19511025647766}, {'target_storey': 'Storey_4', 'target_zone': 'Storey_4_Zone_4', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 3.518436727110546}, {'target_storey': 'Storey_5', 'target_zone': 'Storey_5_Zone_2', 'wall': (<POLYGON Z ((2402.028 2550.286 35.704, 2400.485 2555.75 35.704, 2400.485 255...>, (92.69319395270409, 90.0, 285.775299558858)), 'area': 18.1979802309015}, {'target_storey': 'Storey_5', 'target_zone': 'Storey_5_Zone_3', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 7.036873453804442}, {'target_storey': 'Storey_5', 'target_zone': 'Storey_5_Zone_4', 'wall': (<POLYGON Z ((2403.654 2556.645 35.704, 2405.198 2551.182 35.704, 2405.198 25...>, (92.67857545465417, 90.0, 105.77529955885744)), 'area': 18.19511025647762}, {'target_storey': 'Storey_5', 'target_zone': 'Storey_5_Zone_4', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 3.518436726267597}, {'target_storey': 'Storey_6', 'target_zone': 'Storey_6_Zone_2', 'wall': (<POLYGON Z ((2402.028 2550.286 35.704, 2400.485 2555.75 35.704, 2400.485 255...>, (92.69319395270409, 90.0, 285.775299558858)), 'area': 1.7032927953740324}, {'target_storey': 'Storey_6', 'target_zone': 'Storey_6_Zone_3', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 0.658636601855656}, {'target_storey': 'Storey_6', 'target_zone': 'Storey_6_Zone_4', 'wall': (<POLYGON Z ((2403.654 2556.645 35.704, 2405.198 2551.182 35.704, 2405.198 25...>, (92.67857545465417, 90.0, 105.77529955885744)), 'area': 1.703024172265013}, {'target_storey': 'Storey_6', 'target_zone': 'Storey_6_Zone_4', 'wall': (<POLYGON Z ((2405.198 2551.182 35.704, 2402.028 2550.286 35.704, 2402.028 25...>, (53.76450580946642, 90.0, 15.775299558852666)), 'area': 0.32931830035256976}], 'interzonal_floors': [], 'interzonal_adjacent_buildings': []}"
DEBE01YYK0002Uqm,"{'id': 324566045, 'lat': 52.5313933, 'lon': 13.3241188, 'addr:city': 'Berlin', 'addr:country': 'DE', 'addr:housenumber': '71', 'addr:postcode': 10553.0, 'addr:street': 'Sickingenstraße', 'addr:suburb': 'Moabit', 'amenity': None, 'addr:state_code': 'BE', 'street_norm': 'sickingenstrasse', 'city_norm': 'berlin', '_street_ratio': 1.0, '_hn_contains': False, '_hn_diff': 1000000000, 'match_type': 'D_fuzzy_street_same_city', 'score': 1.0, 'gml:id': 'DEBE01YYK0002Uqm', 'bldg:function': '31001_1010', 'bldg:measuredHeight': 20.12, 'bldg:roofType': 5000, 'bldg:rotation_angle': 15.775299558855302, 'ref:source': 'street', 'ref:geom_type': 'LineString', 'ref:pre_wkt': 'LINESTRING (386383.05717636703 5821565.904376017, 386392.6893587987 5821568.591579322)', 'ref:post_wkt': 'LINESTRING (2387.9501774567907 2567.950776143572, 2397.9501241012267 2567.918109517912)', 'bldg:volume': 3577.2737021539824, 'bldg:net_leased_area': 209.27087049953641, 'building_part_id': 'DEBE01YYK0002QPm_part_1', 'building_element_id': 'DEBE01YYK0002QPm_part_1', 'municipality': 'Mitte', 'federal_state': 'Berlin', 'municipality_key': '11000001', 'function': '31001_2111', 'name': 'Atotech Deutschland GmbH', 'roof_type': '5000', 'measured_height': 45.629, 'absolute_height': 75.62899999999999, 'mean_eaves_height': 44.055, 'lowest_ridge_height': 3.5, 'Datasource:roofheight': '5000', 'Datasource:Groundlevel': '1100', 'Datasource:Address': '1000', 'citygml:function': '31001_2111', 'address': 'Erasmusstraße, 20', 'osm:id': '8306', 'osm:building_type': 'office', 'osm:name': 'Atotech Deutschland GmbH', 'osm:address': 'Erasmusstraße, 20', 'osm:building_levels': nan, 'osm:roof_levels': nan, 'osm:roofheight': None, 'osm:amenity': None, 'osm:brand': None, 'plz': '10553', 'area': 620.35, 'heating_state': 'True', 'roof_height': 1.574, 'perimeter_footprint': 113.69, 'volume': 27267.43, 'extruded_volume': 27329.52, 'volume_under_roof_surface': -62.09, 'storey_height': 3.6, 'number_of_storeys': 13.0, 'height_area_ratio': 0.07, 'roof_surface_area': 652.6706325305141, 'wall_surface_area': 3304.372, 'total_surface_area': 3957.04, 'total_floor_area': 8684.9, 'usable_floor_area': 8881.391485714284, 'net_floor_area': 8141.2755285714275, 'function_class': 'industrial', 'number_of_apartments': 0.0, 'shape_index': 1.14, 'shape_compactness': 4.37, 'fractal': 1.74, 'NPI': 0.78, 'number_of_vertices': 59, 'roof_angle_south': 84.80309016127516, 'roof_pitch_angle': 48.952, 'centroid_x_norm': 0.1995341493760788, 'centroid_y_norm': 0.36672243860309095, 'neighbors': 'DEBE01YYK0002QPm_main, DEBE01YYK0002Rvr_part_10, DEBE01YYK0002Rvr_part_8', 'number_neighbors': 3.0, 'shared_perimeter': 77.95, 'shared_perimeter_elements': '[67.86, 0.78, 9.31]', 'neighbors_heating_state': 'True, Null, Null', 'check_neighbors_heating_state': 1, 'number_main_neighbors': 1, 'GITTER_ID_100m': 'CRS3035RES100mN3273600E4546700', 'homogene': 1.0, 'num_buildings_in_grid': 9.0, 'predicted_building_age': 1.0, 'accuracy_building_age': 1.0, 'average_apartment_area': 56.5, 'average_resident_area': 41.32, 'average_household_size': 1.61, 'average_rent_sqm': 9.32, 'ownership_ratio': nan, 'probability_vacancy': nan, 'es:gas': 50.0, 'es:heating_oil': 0.0, 'es:wood/wood_pellets': 0.0, 'es:biomass/biogas': 0.0, 'es:solar/geothermal/heat_pumps': 0.0, 'es:electricity': 0.0, 'es:coal': 0.0, 'es:district_heating': 50.0, 'es:no_energy_source': 0.0, 'ht:district_heating': 50.0, 'ht:floor_heating': 0.0, 'ht:block_heating': 0.0, 'ht:central_heating': 50.0, 'ht:room_stoves': 0.0, 'ht:no_heating': 0.0, 'tabula_year_class': 2.0, 'tabula_building_type': 'SFH', 'tabula_classification': 'DE.N.SFH.02.Gen', 'iwu_ngw_type_class': '8-Operation', 'iwu_ngw_age_class': 'Altbau', 'q-d-spez_mI': 54.6, 'heat_load_1': 315.2626530585326, 'heat_demand_1': 2484498.615307736, 'heat_load_2': 195.9452188089945, 'heat_demand_2': 963914.9179522152, 'heat_load_3': 102.3815337780037, 'heat_demand_3': 599700.3899534936, 'specific_water_demand': 10, 'water_demand': 88813.91485714284, 'heat_demand_non_residential_IWU': 484923.98, 'BGW_class': 'NNN', 'residential_grid': None, 'pop:residents': nan, 'pop:share_foreigners': nan, 'pop:share_over_65': nan, 'pop:share_under_18': nan, 'pop:average_age': nan, 'population_simulation': 0.0, 'grid_population_control': 0.0, 'grid_population_control_error': 0.0, 'population_error': 0.0, 'number_of_residents': 0.0, 'block_id': '002080', 'parcel_id': 'DEBE01YYK0002R0u', 'demand_point_id': 'DEBE01YYK0002f1a', 'bldg:roof_edge_height': 16.326, 'bldg:storey_height': 3.5, 'bldg:number_of_storeys': 6, 'bldg:roof_type_class': 'Mixed form', 'bldg:building_type': 'House', 'bldg:function_class': 'Residential', 'bldg:number_of_apartments': 18, 'bldg:tabula_year_class': '05', 'bldg:tabula_building_type': 'AB', 'bldg:tabula_classification': 'DE.N.AB.05.Gen', 'bldg:n_cores': 1, 'bldg:year_of_construction': 1910, 'bldg:units_per_storey': 3}","POLYGON Z ((2396.090946644451 2541.0233333742053 35.704, 2393.4899466444267 2550.2273333741164 35.704, 2395.965946644451 2550.932333374191 35.704, 2395.0439466444304 2554.2123333744516 35.704, 2400.9279466444505 2555.8753333741615 35.704, 2401.057946644455 2555.4863333746603 35.704, 2403.6879466444598 2556.264333374593 35.704, 2403.603946644428 2556.6303333740498 35.704, 2406.987946644447 2557.5863333742877 35.704, 2407.9189466444304 2554.3093333745187 35.704, 2410.3909466444393 2555.0033333746524 35.704, 2412.9919466444635 2545.7993333747418 35.704, 2396.090946644451 2541.0233333742053 35.704))","[(<POLYGON Z ((2395.209 2544.145 35.704, 2393.49 2550.227 35.704, 2393.49 2550...>, (20.257050653027953, 90.0, 285.78000139174765)), (<POLYGON Z ((2393.49 2550.227 35.704, 2395.966 2550.932 35.704, 2395.966 255...>, (8.251507741856617, 90.0, 195.8934255691828)), (<POLYGON Z ((2395.966 2550.932 35.704, 2395.044 2554.212 35.704, 2395.044 25...>, (10.92050916481881, 90.0, 285.7005436320235)), (<POLYGON Z ((2395.044 2554.212 35.704, 2400.485 2555.75 35.704, 2400.485 255...>, (18.12253698059154, 90.0, 195.7819294774671)), (<POLYGON Z ((2400.485 2555.75 35.704, 2402.469 2548.725 35.704, 2402.469 254...>, (23.397451940782524, 90.0, 105.77529955886075)), (<POLYGON Z ((2402.469 2548.725 35.704, 2398.772 2547.681 35.704, 2398.772 25...>, (12.314528544892664, 90.0, 15.77529955885204)), (<POLYGON Z ((2398.772 2547.681 35.704, 2399.434 2545.339 35.704, 2399.434 25...>, (7.799207564135493, 90.0, 105.7752995588555)), (<POLYGON Z ((2399.434 2545.339 35.704, 2395.209 2544.145 35.704, 2395.209 25...>, (14.072084564945257, 90.0, 15.775299558854186))]","[<POLYGON Z ((2396.091 2541.023 52.03, 2412.992 2545.799 52.03, 2410.391 2555...>]","[{'address': 'N/A , Berlin', 'gf_polygon': [<POLYGON Z ((386397.736 5821545.117 35.876, 386398.126 5821543.811 35.876, 3...>], 'wall_polygons': [<POLYGON Z ((386398.126 5821543.811 49.654, 386394.364 5821542.843 49.65, 38...>, <POLYGON Z ((386394.015 5821544.094 49.566, 386397.736 5821545.117 49.566, 3...>, <POLYGON Z ((386394.364 5821542.843 49.65, 386394.015 5821544.094 49.566, 38...>, <POLYGON Z ((386397.736 5821545.117 49.566, 386398.126 5821543.811 49.654, 3...>], 'roof_polygons': [<POLYGON Z ((386394.015 5821544.094 49.566, 386394.364 5821542.843 49.65, 38...>]}, {'address': 'N/A , Berlin', 'gf_polygon': [<POLYGON Z ((386391.166 5821541.963 34.95, 386387.745 5821541.029 34.95, 386...>], 'wall_polygons': [<POLYGON Z ((386390.807 5821543.212 49.25, 386391.166 5821541.963 49.25, 386...>, <POLYGON Z ((386387.404 5821542.277 49.25, 386390.807 5821543.212 49.25, 386...>, <POLYGON Z ((386387.745 5821541.029 49.25, 386387.404 5821542.277 49.25, 386...>, <POLYGON Z ((386391.166 5821541.963 49.25, 386387.745 5821541.029 49.25, 386...>], 'roof_polygons': [<POLYGON Z ((386388.199 5821541.824 50.357, 386387.404 5821542.277 49.25, 38...>, <POLYGON Z ((386388.199 5821541.824 50.357, 386390.36 5821542.416 50.36, 386...>, <POLYGON Z ((386390.36 5821542.416 50.36, 386391.166 5821541.963 49.25, 3863...>, <POLYGON Z ((386390.36 5821542.416 50.36, 386388.199 5821541.824 50.357, 386...>]}]",Storey_1,Storey_1_Zone_2,"[(<POLYGON Z ((2396.793 2544.593 35.704, 2396.265 2544.444 35.704, 2395.736 25...>, (61.992785819948, 0.0, -2))]","[(<POLYGON Z ((2396.793 2544.593 38.909, 2396.265 2544.444 38.909, 2395.736 25...>, (61.992785819948, 0.0, -1))]",227.7386068697475,"{'interzonal_ceilings': [{'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_2', 'ceiling': (<POLYGON Z ((2396.793 2544.593 38.909, 2396.265 2544.444 38.909, 2395.736 25...>, (61.992785819948, 0.0, -1)), 'area': 61.99278581994802}], 'interzonal_walls': [{'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_1', 'wall': (<POLYGON Z ((2400.485 2555.75 35.704, 2402.469 2548.725 35.704, 2402.469 254...>, (23.397451940782524, 90.0, 105.77529955886075)), 'area': 18.197980230903802}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2400.485 2555.75 35.704, 2402.469 2548.725 35.704, 2402.469 254...>, (23.397451940782524, 90.0, 105.77529955886075)), 'area': 5.199471709423661}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2402.469 2548.725 35.704, 2398.772 2547.681 35.704, 2398.772 25...>, (12.314528544892664, 90.0, 15.77529955885204)), 'area': 12.314528544892664}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2398.772 2547.681 35.704, 2399.434 2545.339 35.704, 2399.434 25...>, (7.799207564135493, 90.0, 105.7752995588555)), 'area': 7.799207564135492}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2399.434 2545.339 35.704, 2395.209 2544.145 35.704, 2395.209 25...>, (14.072084564945257, 90.0, 15.775299558854186)), 'area': 14.072084564945257}], 'interzonal_floors': [], 'interzonal_adjacent_buildings': []}"
